Chemical_Name,SMILES,Type,Within Domain of Applicability
369,Cl.CCN(CC)C(=O)[C@@]1(C[C@@H]1CN)C1=CC=CC=C1,0,TRUE
370,OC1=CC=CC(NC2=CC=CC=C2)=C1,0,TRUE
371,CN(C)[C@H]1[C@@H]2C[C@@H]3CC4=C(C(O)=CC=C4N(C)C)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)=C1O,0,TRUE
372,COC(=O)C1=CC=CC=C1S(=O)(=O)NC(=O)N(C)C1=NC(OC)=NC(C)=N1,0,TRUE
373,ClC1=CC=C(NC(=O)NC2=CC=C(Cl)C(Cl)=C2)C=C1,1,TRUE
374,CC(C)OC(=O)NC1=CC=CC(Cl)=C1,0,TRUE
375,[Ca++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,0,TRUE
376,[Br-].CN(C)C(=O)OC1=CC=C[N+](C)=C1,0,TRUE
377,ClCC#CCOC(=O)NC1=CC=CC(Cl)=C1,0,TRUE
378,CC(C)[C@@H](N)C(=O)NCC(C)(C)SCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]23CCC(=O)[C@H]2[C@@]1(C)[C@H](C)CC3,0,FALSE
379,C=CCOC1=NC(OCC=C)=NC(OCC=C)=N1,1,TRUE
380,CC(C=O)=CC1=CC=CC=C1,0,TRUE
381,CNC(C)CC1CCCCC1,0,TRUE
382,COC(=O)CC1=CC=CC=C1,0,TRUE
383,CN(C)C(=O)NC1=CC=CC=C1,0,TRUE
384,FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=C(F)C=C(OC2=C(Cl)C=C(C=C2)C(F)(F)F)C=C1,0,TRUE
385,CCNC1=NC(SC)=NC(NCC)=N1,0,TRUE
387,Cl.Cl.COC1=CC=C(CN2CCN(CC2)C(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)C(OC)=C1OC,0,TRUE
388,COC(CC1=CC=CC=C1)OC,0,TRUE
389,Cl.CCN(CC)CCNC(=O)C1=CC=C(NS(C)(=O)=O)C=C1,0,TRUE
390,ClC1=C(C=CC=C1)C1CS\C(S1)=C(/C#N)N1C=CN=C1,1,TRUE
391,OC1=CC=C(CC2=CC=CC=C2)C=C1,0,TRUE
392,NC1=CC=C(NC2=CC=CC=C2)C=C1,0,TRUE
393,BrC1=CC=C(OC2=CC=CC=C2)C=C1,0,TRUE
394,CN(C)C1=CC=C(CC2=CC=C(C=C2)N(C)C)C=C1,1,TRUE
395,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0,TRUE
396,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,0,TRUE
397,NC1=NC2=C(CCN(CC=C)CC2)S1,0,TRUE
398,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1,0,TRUE
400,O=C=NC1=CC=C(CC2=CC=C(C=C2)N=C=O)C=C1,0,TRUE
401,COC1=CC=C(NC2=CC=C(OC)C=C2)C=C1,0,TRUE
402,NC(=O)OC1=CC=C(CC2=CC=CC=C2)C=C1,0,TRUE
403,CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,0,TRUE
404,NC1=CC=C(CC2=CC=C(N)C=C2)C=C1,1,TRUE
405,NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,0,TRUE
406,NC1=CC=C(OC2=CC=C(N)C=C2)C=C1,1,TRUE
407,C(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
408,Cl.CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=C1C=CC=C2,0,TRUE
409,CN(CC1=CC=C(C=C1)C(C)(C)C)CC1=CC=CC2=C1C=CC=C2,0,TRUE
410,ClC1=CC=C(C=C1)C(C#N)C1=C(Cl)C=C(C=C1Cl)N1N=CC(=O)NC1=O,0,TRUE
411,C1CCC(CC1)NC1CCCCC1,0,TRUE
412,O(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
413,CCCCC\C(CO)=C\C1=CC=CC=C1,0,TRUE
414,CCCCCCC(C=O)=CC1=CC=CC=C1,0,TRUE
415,[O-][N+](=O)C1=C(C=CC=C1Cl)C1=CNC=C1Cl,0,TRUE
416,C(OC1=CC(OCC2CO2)=CC=C1)C1CO1,0,TRUE
417,[Na+].COC1=C2C=C(C3=C(C=C4OCOC4=C3C2=CC=C1)C([O-])=O)[N+]([O-])=O,0,TRUE
418,CCOC1=CC=C(NC(=C)NC2=CC=C(OCC)C=C2)C=C1,0,TRUE
419,CCC(C)NC1=CC=C(NC(C)CC)C=C1,1,TRUE
420,CCOC(=O)CC1=CC=CC=C1,0,TRUE
421,CC(=O)SCC(CC(=O)C1=CC=C(C)C=C1)C(O)=O,0,TRUE
422,COC1=CC(=CC=C1OC(F)F)C1=NNC(=O)C=C1,0,TRUE
423,CC(=O)CC(=O)NC1=CC=CC=C1,0,TRUE
424,CN(CC1=CC=CC=C1)CC1=CC=CC=C1,0,TRUE
425,N=C(NC1=CC=CC=C1)NC1=CC=CC=C1,1,TRUE
426,O=C(NC1=CC=CC=C1)NC1=CC=CC=C1,1,TRUE
427,S=C(NC1=CC=CC=C1)NC1=CC=CC=C1,0,TRUE
428,O=C(OC1=CC=CC=C1)OC1=CC=CC=C1,0,TRUE
429,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)NC1=CC=C(C=C1)C(O)=O,0,TRUE
430,CCCCC(CC)COCCC#N,0,FALSE
431,O=C(CC1=CC=CC=C1)OCC1=CC=CC=C1,0,TRUE
432,CCO[Si](CCC1CCC2OC2C1)(OCC)OCC,0,TRUE
433,[Na+].CCCCCN(CCCCC)C(=O)C(CCC([O-])=O)NC(=O)C1=CC(Cl)=C(Cl)C=C1,0,TRUE
434,OC(=O)C(O)=O.C1CN=C(N1)C1=CC2=CC=CC=C2C=C1,0,TRUE
435,O=C(CC1=CC=CC=C1)OCCC1=CC=CC=C1,0,TRUE
436,NC(=O)C(Br)(Br)C#N,0,TRUE
437,CCC1=CC(C(O)=O)=C(N=C1)C(O)=O,0,TRUE
438,CCNC1=CC(C)=CC=C1,0,TRUE
439,CC1=CC=C(C=C1)S(O)(=O)=O.C1CN=C(NC2=C3CCCCC3=CC=C2)N1,0,TRUE
440,CC(=O)NC1=CC=CC(N)=C1,0,TRUE
441,CC(=O)OC1=CC=CC(O)=C1,0,TRUE
442,ClC1=C(Cl)C=C(C=C1)N=C=O,1,TRUE
443,COC1=C(C=C(Cl)C=C1)C(=O)NCCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,0,TRUE
444,CCN(CC)CC1CCCCN1CC(=O)N1C2=C(C=CC=C2)C(=O)NC2=C1N=CC=C2,0,TRUE
445,OCCOC1=CC(OCCO)=CC=C1,0,TRUE
446,ClC1C2OC2C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,TRUE
447,COC1=CC(C)=C(N)C=C1,0,TRUE
448,C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,0,TRUE
449,C\C=C1/[C@@H]2CC3=C(C=CC(=O)N3)[C@@]1(N)CC(C)=C2,0,TRUE
450,[Fe++].[CH-]1C=CC=C1.[CH-]1C=CC=C1,0,TRUE
451,COCCOC(=O)CC#N,0,TRUE
452,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,0,TRUE
453,COC1=C(OC)C(CS(=O)C2=NC3=C(N2)C=CC(OC(F)F)=C3)=NC=C1,0,TRUE
454,CNCCCC12CCC(C3=C1C=CC=C3)C1=C2C=CC=C1,0,TRUE
455,COP(N)(=O)SC,0,TRUE
456,Cl.N#CC1=CC=C(C=C1)C1CCCC2=CN=CN12,0,TRUE
457,C=CCN(CC=C)CC=C,0,TRUE
458,Cl.CCN(CC)CC(=O)NC1=C(C)C=C(C)C=C1C,0,TRUE
459,OCCN(CCO)CCO,0,TRUE
460,CC(=O)OCC(COC(C)=O)OC(C)=O,0,TRUE
461,C1CN(CCO1)SC1=NC2=C(S1)C=CC=C2,1,TRUE
462,[Li+].[Li+].[Li+].O.O.CC(C)(COP([O-])(=O)OP([O-])(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)([O-])=O)N1C=NC2=C1N=CN=C2N)C(O)C(=O)NCCC(=O)NCCS,0,TRUE
463,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCC1,0,TRUE
464,CCCCN(CCO)CCO,0,FALSE
465,C[C@@H](CCC=C(C)C)C=C,0,TRUE
466,CCCCN(CCO)CCCC,0,FALSE
467,CCCCN(CCCC)CCCC,0,FALSE
469,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,0,TRUE
471,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC,0,FALSE
472,CCOC(=O)C1=CC=C(C=C1)N(C)C,1,TRUE
473,[O-][N+](=O)C=CC1=CC=CC=C1,0,TRUE
474,OB(O)O[Hg]C1=CC=CC=C1,0,TRUE
475,NC(=O)NNC1=CC=CC=C1,0,TRUE
476,FC(C(F)(F)F)C(F)(F)OC1=CC(Cl)=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1Cl,0,TRUE
477,CC(C)(O)CCC1=CC=CC=C1,0,TRUE
478,CCCCC(CC)COC(C)=O,0,FALSE
479,CCO[C@@H]1O[C@H](C(COCC2=CC=CC=C2)OCC2=CC=CC=C2)[C@H](OCC2=CC=CC=C2)[C@H]1O,0,TRUE
480,ClC1=C(Cl)C2(Cl)C3COS(=O)(=O)OCC3C1(Cl)C2(Cl)Cl,0,TRUE
481,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C1=C(Cl)C=C(Cl)C=C1,0,TRUE
482,CCCCC(CC)COC(=O)C=C,0,FALSE
483,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=C(C=CC=C2)C1=O,0,TRUE
484,OC1=CC=C(OCC2=CC=CC=C2)C=C1,1,TRUE
485,F[P-](F)(F)(F)(F)F.CC[N+]1=CC=CC=C1,0,TRUE
486,O=C(NC1=C2OC(=CC(=O)C2=CC=C1)C1=NN=NN1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1,0,TRUE
487,OC1=C(N=C2C=CC=CC2=C1Br)C1C(=O)C2=C(C=CC=C2)C1=O,1,TRUE
488,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0,FALSE
489,NC1(CCC1)C1=CC=C(C=C1)C1=NC2=C(C=C1C1=CC=CC=C1)C1=NNC(=O)N1C=C2,0,TRUE
490,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0,FALSE
491,[O-][N+](=O)O[Cd]O[N+]([O-])=O,0,TRUE
492,O.O.[Cl-].[Cl-].[Ba++],0,TRUE
494,C[C@@H](O)C(O)=O,0,TRUE
496,C(CC1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
497,C(=C/C1=CC=CC=C1)\C1=CC=CC=C1,1,TRUE
498,CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N1CCC[C@H]1C(N)=O,0,TRUE
499,C(=CC1=CC=NC=C1)C1=CC=CC=C1,1,TRUE
500,C1=CC=C(C=C1)N=NC1=CC=CC=C1,0,TRUE
501,C1CN(CCO1)SSN1CCOCC1,0,TRUE
502,FC1=CC2=C(C=C1N1C(=O)C3=C(CCCC3)C1=O)N(CC#C)C(=O)CO2,0,TRUE
503,CCOC(=O)C=CC1=CC=CC=C1,0,TRUE
504,CCCC(=O)OCC1=CC=CC=C1,0,TRUE
505,FC1=CC=C(C=C1)N1CCN(CCCC(=O)NC2C3=CC=CC=C3CSC3=CC=CC=C23)CC1,0,TRUE
506,OC[C@H]1O[C@@H](OCCC2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O,0,TRUE
507,CC(C)CC(=O)OCC1=CC=CC=C1,0,TRUE
508,CC\C(C)=C\CCC(C)(O)C=C,0,FALSE
509,CCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1,0,TRUE
510,O=C(OCC1=CC=CC=C1)C=CC1=CC=CC=C1,0,TRUE
511,CN1C2=CC=CC=C2C(=N[C@H](NC(=O)C2=CC3=C(N2)C=CC=C3)C1=O)C1=CC=CC=C1,0,TRUE
512,CC(=O)OCCC1=CC=CC=C1,0,TRUE
514,Cl.CNCCCC12CCC(C3=C1C=CC=C3)C1=C2C=CC=C1,0,TRUE
515,CC(C)C(=O)OCCC1=CC=CC=C1,0,TRUE
516,C(NCC1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
517,C(OCC1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
518,CCCC(=O)OCCC1=CC=CC=C1,0,TRUE
519,O=C(OCCC1=CC=CC=C1)C=CC1=CC=CC=C1,0,TRUE
520,CC(=O)OCC=CC1=CC=CC=C1,0,TRUE
522,CC1=C(OCC(F)(F)F)C=CN=C1CS(=O)C1=NC2=CC=CC=C2N1,1,TRUE
524,CC(C)C(=O)OCC=CC1=CC=CC=C1,0,TRUE
525,CC(C)(C)CC(C)(C)C1=CC(CC2=C(O)C(=CC(=C2)C(C)(C)CC(C)(C)C)N2N=C3C=CC=CC3=N2)=C(O)C(=C1)N1N=C2C=CC=CC2=N1,0,TRUE
526,CC(C)C(=O)OCCOC1=CC=CC=C1,0,TRUE
527,Cl[Ba]Cl,0,TRUE
528,Cl[Yb](Cl)Cl,0,TRUE
529,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,0,TRUE
530,BrCCC1=CC=CC=C1,1,TRUE
531,O.O.Cl.CN1C2=C(C3=C1C=CC=C3)C(=O)C(CN1C=CN=C1C)CC2,0,TRUE
532,CCCC1=CC=CC=C1,0,TRUE
533,CCNC1=CC=CC=C1,0,TRUE
534,O=CNC1=CC=CC=C1,0,TRUE
535,S=C=NC1=CC=CC=C1,0,TRUE
536,OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1,0,TRUE
537,CC1(C)C2CCC1(C)C(=O)C2=O,0,TRUE
538,OCCC1=NC=CC=C1,0,TRUE
539,OCCN1CCNCC1,0,TRUE
540,O.CC1=CC(=O)OC2=C1C=CC(O)=C2,0,TRUE
541,OC1=CC(=O)NC=C1Cl,0,TRUE
542,[Li+].[Li+].[O-]S([O-])(=O)=O,0,TRUE
544,CN1C2=C(NC(Br)=N2)C(=O)N(C)C1=O,0,TRUE
545,OC(=O)CC1=CC=CC=C1,0,TRUE
546,CN(C)CC1=CC=CC=C1,0,TRUE
547,CC(=O)NC1=CC=CC=C1,0,TRUE
548,NC(=S)NC1=CC=CC=C1,0,TRUE
549,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCCCC1,0,TRUE
550,Cl.NCCNC(=O)C1=NC=C(Cl)C=C1,0,TRUE
551,CCOC(=O)C1=C(C)NC(C)=C(C1C1=C(\C=C\C(=O)OC(C)(C)C)C=CC=C1)C(=O)OCC,0,TRUE
553,CC(=O)NC1=CC=C(C)C=C1,0,TRUE
554,CC(=O)NC1=CC=C(O)C=C1,0,TRUE
555,C[C@H](OCCC(C)(C)O)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C,0,TRUE
556,NC1=C(NC\C=C/COC2=NC=CC(CN3CCCCC3)=C2)C(=O)C1=O,0,TRUE
557,CC(CC1=CC=C(C=C1)C(C)C)C=O,0,TRUE
559,COC1=CC(CC=C)=CC=C1OC(=O)CC1=CC=CC=C1,0,TRUE
560,Cl.Cl.CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,0,TRUE
561,[Cl-].OC(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
562,CCC1(CC2=C(C1)C=CC=C2)C1=CN=CN1,1,TRUE
563,CC(=O)NC1=CC=C(\C=N\NC(N)=S)C=C1,0,TRUE
564,Cl.CCC1(CC2=C(C1)C=CC=C2)C1=CN=CN1,1,TRUE
565,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.C(CNC1=NC2=CC=CC=C2S1)COC1=CC(CN2CCCCC2)=CC=C1,1,TRUE
566,CC(C)C1(C)NC(=NC1=O)C1=NC=C(C)C=C1C(O)=O,0,TRUE
567,ClC1=CC=C(C=C1)N=C=O,0,TRUE
568,CCCCC1=CC=C(N)C=C1,0,TRUE
569,NCC(O)C1=CC=C(O)C=C1,0,TRUE
570,CC1=CC=C(C=C1)S(O)(=O)=O,0,TRUE
572,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,0,TRUE
574,COC1=CC=C(CCC(C)=O)C=C1,0,TRUE
575,COC(=O)CC(C(C)=O)C(=O)OC,0,TRUE
576,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C1C(=O)CCCC1=O)[N+]([O-])=O,0,TRUE
577,COC1=CC=C(COC(C)=O)C=C1,0,TRUE
578,NC1=CC=C(C=C1)S(=O)(=O)NCC1=CC=CC=C1,0,TRUE
579,CC(=O)OCC(CCN1C=NC2=C1N=C(N)N=C2)COC(C)=O,0,TRUE
580,CCC(=O)C=CC1=CC=C(OC)C=C1,0,TRUE
582,OCC(O)COC1=CC=C(Cl)C=C1,0,TRUE
583,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,0,TRUE
584,NC(=N)C1=CC=C(OCCCOC2=CC=C(C=C2)C(N)=N)C=C1,0,TRUE
585,[Na+].[O-]C(=O)CCCOC1=CC=C(Cl)C=C1Cl,0,TRUE
586,OC(=O)\C=C\C(O)=O.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1.CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1,0,TRUE
587,O.O.O.[Na+].[Na+].CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NC(=O)C([O-])=NN3C)=C(N2C1=O)C([O-])=O)C1=CSC(N)=N1,0,TRUE
588,OCCOC1=CC=C(OCCO)C=C1,0,TRUE
589,CCCCCCCCCC1=CC=C(O)C=C1,0,TRUE
590,CCCCCCCCCCCCC1=CC=C(O)C=C1,0,TRUE
591,CCCC1=CC=C(OC)C=C1,0,TRUE
592,COC1=CC=C(C=CC)C=C1,0,TRUE
593,OC(C1CN2CCC1CC2)(C1=CC=CC=C1)C1=CC=CC=C1,0,TRUE
594,CCCCC1CCC(=O)O1,0,TRUE
595,CCCCC1=CC=CC=C1,0,TRUE
596,O=CCCC1=CC=CC=C1,0,TRUE
597,CC(C)=CC1C(C(=O)OCC2=COC(CC3=CC=CC=C3)=C2)C1(C)C,0,TRUE
598,OCC=CC1=CC=CC=C1,0,TRUE
599,O=CC=CC1=CC=CC=C1,0,TRUE
600,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1,0,TRUE
601,CCCCCC1CCC(=O)O1,0,FALSE
602,OCCNCC1=CC=CC=C1,0,TRUE
603,CCCN[C@H]1CCC2=C(C1)SC(N)=N2,0,TRUE
605,C(COC1=CC=CC=C1)OC1=CC=CC=C1,1,TRUE
606,CCCCCCCC1CCC(=O)O1,0,FALSE
607,OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=N1,0,TRUE
609,CCCCC(CC)CN,0,FALSE
610,Cl.COC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)O[C@H]1CCN(CC2=CC=CC=C2)C1,0,FALSE
611,CCCCC(CC)CO,0,FALSE
612,[Na+].COC1=CC2=C(SC(C(=O)NC3=NN=N[N-]3)=C2OC(C)C)C=C1,0,TRUE
615,CC1=CC=C(C=C1)C#N,0,TRUE
617,ClC1=CC=C(C=O)C=C1,0,TRUE
619,OC1=CC=C(C=C1)N=O,1,TRUE
620,OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0,TRUE
621,COC1=CC=C(C)C=C1,0,TRUE
622,COC1=CC=C(N)C=C1,0,TRUE
623,O.[Na+].OC(\C=C\C([O-])=O)C1=CC=C(Cl)C=C1,0,TRUE
624,OC(=O)\C=C\C1=CNC=N1,0,TRUE
625,CO[C@@H]1C[C@@H](CC[C@H]1O)\C=C(/C)[C@H]1OC(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2(O)O[C@@H]([C@H](C[C@H]2C)OC)[C@H](C[C@@H](C)C\C(C)=C\[C@@H](CC=C)C(=O)C[C@H](O)[C@H]1C)OC,0,TRUE
627,CCC1=CC=C(CC)C=C1,0,TRUE
628,C=CC1=CC=C(C=C)C=C1,0,TRUE
629,OS(O)(=O)=O.CC1=CC=C(C=C1)C1(O)CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1,0,TRUE
630,OCC1CCC(CO)CC1,0,TRUE
631,ON=C1C=CC(C=C1)=NO,1,TRUE
632,COC1=CC=C(CO)C=C1,0,TRUE
633,CCN(CC)CCOC(=O)C(C)=C,0,FALSE
634,CCCC1CCC(=O)O1,0,TRUE
635,CC1=NN=C2CN=C(C3=C(SC(CCC(=O)N4CCOCC4)=C3)N12)C1=C(Cl)C=CC=C1,0,TRUE
636,ClC1=C2C=CC=CC2=C(C=O)C2=CC=CC=C12,0,TRUE
637,CCCC(C)CO,0,FALSE
639,COC(=O)CC#N,0,TRUE
640,CCOC(=O)CBr,0,FALSE
641,CCOC(=O)CC,0,FALSE
643,CCOC(=O)CCl,0,TRUE
644,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1,0,TRUE
645,O=C1N(C2=CC=CC=C2C1(CC1=CC=NC=C1)CC1=CC=NC=C1)C1=CC=CC=C1,0,TRUE
646,CC(C)CC(C)=NO,0,TRUE
647,COC(=O)CC(C)=O,0,TRUE
648,O=C1NCN(C2=CC=CC=C2)C11CCN(CC2COC3=C(O2)C=CC=C3)CC1,0,TRUE
649,C[C@@H](OC1=CC=C(OC2=NC=C(Cl)C=C2F)C=C1)C(=O)OCC#C,0,TRUE
650,CC(C)OC(=O)C1=CC(=CC(=C1)C(=O)OC(C)C)[N+]([O-])=O,0,TRUE
651,CCOC(=O)CC(=O)OCC,0,TRUE
652,CCCC(=O)OCC,0,FALSE
653,CCNC(=S)NCC,0,TRUE
654,Cl.CCCCCCOC1=CC=C(C(=N)N(CCCC)CCCC)C2=C1C=CC=C2,0,TRUE
655,CCOC(=O)CC#N,0,FALSE
656,CCOC(C)OCC,0,FALSE
657,CCOC(=O)OCC,0,TRUE
658,CN(CCO)CCO,0,TRUE
659,O=C1CCCCCN1,0,TRUE
661,CC(C)C1=CC=CC(C(C)C)=C1N1C(=O)C2=C(C=C(O)C=C2)C1=O,0,TRUE
662,Cl.O=S(=O)(N1CCCNCC1)C1=CC=CC2=C1C=CN=C2,0,TRUE
663,CN(C)CCCNCCCN,0,TRUE
664,Cl.CN(C)CCC=C1C2=C(C=CC=C2)C(C)(C)C2=C1C=CC=C2,0,TRUE
665,CC1=CC(C)=C(O)C=C1,0,TRUE
666,CCCCOC(=O)\C=C/C(=O)OCCCC,0,FALSE
667,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O,0,TRUE
668,CC(CCOC=O)CCC=C(C)C,0,FALSE
669,CC(C)=CCC\C(C)=C\COC=O,0,TRUE
670,CC(C)=CCC\C(C)=C\COC(C)=O,0,FALSE
672,Cl.C[C@@H]1[C@H]2[C@H](O)[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C2C(=O)C2=C1C=CC=C2O,0,TRUE
673,CC(=C)C(=O)OCCOC1=CC=CC=C1,0,TRUE
674,O=C1CCCCCCCCCCCC(=O)OCCO1,0,TRUE
675,CCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCC,0,FALSE
676,CCN(C)N=O,0,TRUE
677,CCCCOC(=O)CCCCC(=O)OCCCC,0,FALSE
678,CC(=O)C1=C(C)OC(C)=C1,0,TRUE
679,Cl.CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3CCSC1=C23)C(O)=O,0,TRUE
680,O=C1CCCCCCCCCCCCCCO1,0,TRUE
681,COC(=O)NC1=NC2=CC=CC=C2N1,1,TRUE
682,OC(=O)\C=C\C(O)=O.OC(=O)\C=C\C(O)=O.C(N1CCNCC1)C1=CC=CC=C1,0,TRUE
683,Cl.Cl.CC(N)C(=O)N(CCCC1=CC=CN=C1)C1=C(C)C=CC=C1C,0,TRUE
684,CCCCCCC(O)CCCCCCCCCCC(O)=O,0,FALSE
685,[Na+].CCOC1=CC(=CC=C1)N1C=C(N=C1C1=CC=C(C)C=C1)C(=O)N1CCN(CC1)C1=CC2=CC=CC=C2C(=C1)C([O-])=O,0,TRUE
686,CCCOC(=O)CCCCC(=O)OCCC,0,FALSE
687,CCCCC(CC)CNCC(CC)CCCC,0,FALSE
688,CC(C)CCCC(C)CCO,0,FALSE
689,COC1=C(NC2=NC3=C(C=N2)N(C)C(=O)C(F)(F)CN3C2CCCC2)C=CC(=C1)C(=O)NC1CCN(C)CC1,0,TRUE
690,CC(CCO)CCC=C(C)C,0,TRUE
691,CC(CCC=C(C)C)CC=O,0,TRUE
692,CC(C)=CCC\C(C)=C\CO,0,TRUE
693,CC(C)=CCC\C(C)=C/CO,0,TRUE
694,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,0,TRUE
695,CCCC(=O)OCCC(C)C,0,FALSE
696,CCCC(=O)OC\C=C(/C)CCC=C(C)C,0,FALSE
697,NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1,0,TRUE
698,CCCCCCC(=O)OCC,0,FALSE
699,CCCC(=O)OC(=O)CCC,0,FALSE
701,CCCCCCCCCCCC(=O)OCC,0,FALSE
702,CCCOC(=O)CC,0,FALSE
703,BrC1=CC=C(Br)C=C1,0,TRUE
704,CC1=CC=C(Br)C=C1,0,TRUE
705,NC1=CC=C(Br)C=C1,1,TRUE
706,CC1=CC=C(C)C=C1,0,TRUE
707,CC1=CC=C(Cl)C=C1,0,TRUE
708,CC1=CC=C(O)C=C1,0,TRUE
709,CC1=CC=C(S)C=C1,0,TRUE
710,Cl.CCOC1=C(OCCN[C@H](C)CC2=CC(=C(OC)C=C2)S(N)(=O)=O)C=CC=C1,0,TRUE
711,ClC1=CC=C(Cl)C=C1,0,TRUE
712,NC1=CC=C(Cl)C=C1,1,FALSE
713,OC1=CC=C(Cl)C=C1,0,TRUE
714,CC1=CC=C(N)C=C1,1,TRUE
715,NC1=CC=C(N)C=C1,1,TRUE
716,O=C1C=CC(=O)C=C1,0,TRUE
717,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2,0,TRUE
718,C[C@@H](O)[C@@H]1[C@H]2SC([C@H]3CCCO3)=C(N2C1=O)C(O)=O,0,TRUE
720,[Cr+3].CC([O-])=O.CC([O-])=O.CC([O-])=O,0,TRUE
721,CC(C)COC(=O)C=C,0,FALSE
722,COC(=O)CCC(=O)OC,0,TRUE
723,CCCCCC(=O)CC,0,FALSE
